price,brand,yearOfRegistration,odometer,powerPS,notRepairedDamage
8000,fiat,2012,70000,69.0,no
12500,fiat,2013,30000,95.0,no
3800,nissan,2008,150000,65.0,no
8400,bmw,2005,150000,218.0,no
13899,mercedes_benz,2009,150000,224.0,no
100,renault,2016,150000,,yes
1000,bmw,1997,150000,150.0,unknown
3400,opel,2006,70000,80.0,no
6500,volkswagen,2009,100000,122.0,yes
300,chrysler,2016,150000,116.0,unknown
2600,audi,1989,150000,133.0,unknown
800,volkswagen,1993,150000,116.0,yes
4999,audi,2005,150000,102.0,no
890,ford,2004,150000,130.0,yes
3199,audi,2000,150000,150.0,unknown
690,volkswagen,1996,150000,90.0,yes
5000,skoda,2009,150000,80.0,no
5500,mini,2006,150000,116.0,no
3500,volkswagen,2016,90000,70.0,unknown
1990,ford,2005,150000,116.0,no
20500,volkswagen,2011,70000,235.0,no
2200,fiat,2005,150000,44.0,no
1999,ford,2004,150000,101.0,no
680,audi,1995,150000,140.0,no
2799,opel,2016,150000,120.0,unknown
2000,volkswagen,1989,150000,90.0,no
3999,mitsubishi,2006,100000,109.0,no
6950,skoda,2012,50000,60.0,no
21000,citroen,2010,80000,163.0,no
3650,seat,2004,150000,105.0,no
1400,audi,1999,150000,101.0,no
1450,opel,2005,150000,90.0,yes
200,volkswagen,1993,150000,90.0,yes
18950,jeep,2014,80000,163.0,no
550,bmw,1996,150000,195.0,yes
9800,renault,2010,90000,131.0,no
2600,hyundai,2004,150000,113.0,no
2800,mercedes_benz,2000,150000,136.0,no
11200,bmw,2010,90000,122.0,no
2950,opel,2006,125000,60.0,no
23000,chevrolet,1970,5000,,no
6950,suzuki,2006,125000,109.0,no
2500,mercedes_benz,1999,150000,143.0,unknown
4000,toyota,2011,125000,69.0,unknown
7450,volkswagen,2008,150000,105.0,unknown
3700,volkswagen,2002,150000,101.0,no
17500,mercedes_benz,2007,150000,150.0,no
21400,ford,2007,70000,320.0,no
1600,audi,1993,150000,150.0,no
10400,mini,2008,100000,109.0,no
200,mazda,1995,150000,89.0,yes
4900,skoda,2006,125000,80.0,no
2340,fiat,1998,60000,131.0,no
3500,opel,1960,5000,,unknown
4000,mercedes_benz,2005,150000,177.0,unknown
1750,citroen,2006,150000,68.0,no
2500,volvo,2000,150000,102.0,no
6499,ford,2009,150000,81.0,no
2499,fiat,2006,125000,65.0,no
1,audi,1995,150000,174.0,unknown
3499,volkswagen,1999,150000,150.0,no
9100,volkswagen,2003,150000,105.0,no
2150,volkswagen,2005,150000,,no
990,opel,2002,150000,60.0,unknown
399,seat,2000,150000,,unknown
1899,opel,2002,150000,144.0,no
890,citroen,1998,150000,75.0,yes
8400,audi,2004,150000,179.0,no
1650,opel,1998,80000,90.0,unknown
1950,peugeot,1995,125000,101.0,no
7000,bmw,2008,100000,143.0,no
1650,opel,2003,125000,84.0,yes
19900,bmw,2002,150000,343.0,no
1980,volkswagen,1999,150000,101.0,no
15900,skoda,2010,100000,170.0,no
3899,mercedes_benz,2003,150000,170.0,no
320,seat,1998,150000,50.0,no
2850,mercedes_benz,1956,70000,,yes
800,smart,2000,150000,55.0,unknown
10999,bmw,2005,125000,163.0,no
5990,smart,2011,80000,84.0,no
3250,mercedes_benz,2003,150000,,no
10350,opel,2011,100000,120.0,no
9900,chevrolet,1992,150000,185.0,no
8000,audi,2006,150000,170.0,no
1290,volkswagen,1997,150000,110.0,no
9990,mercedes_benz,1992,150000,190.0,no
600,bmw,1995,150000,102.0,no
6900,smart,2008,40000,71.0,unknown
2000,volkswagen,1994,150000,174.0,no
1850,opel,2005,150000,60.0,no
20490,bmw,2008,125000,306.0,no
550,volkswagen,1994,150000,45.0,unknown
18500,bmw,2010,60000,143.0,no
8000,ford,2010,80000,95.0,no
51500,porsche,2005,150000,355.0,no
14200,fiat,2013,150000,148.0,no
4250,mercedes_benz,2000,150000,193.0,unknown
1250,ford,2003,150000,75.0,no
450,volkswagen,1994,150000,45.0,no
900,renault,2016,150000,,no
4800,bmw,2003,150000,150.0,no
349,opel,1998,150000,54.0,no
9999,smart,2011,50000,71.0,no
3700,audi,2001,80000,102.0,no
1999,mercedes_benz,2003,150000,102.0,no
3700,audi,2001,150000,140.0,yes
4300,opel,2006,150000,150.0,no
10700,audi,2006,150000,232.0,no
17900,volkswagen,2012,60000,122.0,no
1449,opel,2001,150000,58.0,no
8199,smart,2013,40000,71.0,no
550,subaru,2000,80000,68.0,no
800,volkswagen,1995,150000,,no
4000,ford,2008,150000,90.0,no
200,ford,1999,150000,115.0,unknown
6999,skoda,2009,30000,86.0,unknown
9200,chevrolet,2012,50000,163.0,no
4790,audi,2004,150000,102.0,no
1300,volkswagen,1997,150000,68.0,yes
27500,volkswagen,2015,20000,184.0,no
12000,mercedes_benz,2007,150000,190.0,no
12500,opel,2009,90000,150.0,no
3150,opel,2005,150000,170.0,no
2950,volkswagen,2002,150000,156.0,no
5900,jaguar,1998,150000,284.0,no
24000,volkswagen,2010,60000,271.0,no
680,suzuki,1993,60000,53.0,no
3350,opel,2003,150000,101.0,no
2600,ford,1997,60000,90.0,no
300,lada,1997,50000,,yes
450,opel,2001,150000,147.0,yes
2500,fiat,2002,125000,103.0,unknown
4250,honda,2005,60000,83.0,yes
400,ford,1999,150000,90.0,no
5999,bmw,2005,150000,122.0,no
1200,hyundai,2003,150000,103.0,no
7499,bmw,2004,80000,170.0,no
21499,volkswagen,2014,50000,150.0,no
4500,mercedes_benz,2005,125000,109.0,yes
27500,porsche,2006,150000,355.0,yes
3500,bmw,1995,150000,193.0,no
200,opel,1992,150000,60.0,unknown
1200,volkswagen,1995,150000,150.0,unknown
3500,opel,2008,150000,105.0,no
599,volkswagen,1994,150000,116.0,yes
1250,ford,1999,150000,116.0,unknown
500,volkswagen,1999,150000,50.0,yes
21000,opel,2014,60000,162.0,unknown
10000,honda,2007,150000,140.0,no
3200,renault,2006,150000,,no
420,nissan,2000,150000,,unknown
6450,ford,2009,60000,82.0,no
1850,smart,2002,150000,,unknown
900,opel,1996,150000,75.0,no
850,nissan,1998,150000,99.0,no
2800,volkswagen,1991,150000,98.0,unknown
6899,ford,2006,150000,140.0,no
899,opel,1997,150000,60.0,no
9900,renault,2014,60000,90.0,no
1550,renault,2005,150000,58.0,unknown
6990,skoda,2012,125000,75.0,no
15250,mercedes_benz,2008,125000,150.0,no
16500,porsche,2005,125000,340.0,no
800,peugeot,1999,150000,75.0,yes
15000,honda,2010,60000,201.0,no
7690,opel,2010,70000,,unknown
7950,ford,2011,10000,80.0,no
3999,bmw,1995,150000,150.0,no
11900,alfa_romeo,1972,125000,131.0,no
1599,ford,2004,70000,69.0,no
8950,renault,2013,40000,73.0,no
1100,opel,1997,150000,,unknown
23500,mini,2013,60000,,no
999,mercedes_benz,1992,150000,72.0,yes
1250,volkswagen,1999,150000,115.0,yes
12550,bmw,2012,150000,116.0,no
500,fiat,2001,100000,,no
1999,volkswagen,2002,150000,75.0,no
2099,volkswagen,2000,150000,,no
9300,volkswagen,2013,60000,68.0,no
3990,volkswagen,2016,150000,109.0,unknown
9800,volkswagen,2007,125000,250.0,no
650,peugeot,1997,150000,132.0,no
21999,ford,2014,30000,140.0,no
3600,mazda,2008,70000,75.0,no
1950,renault,2005,100000,75.0,no
1600,volkswagen,1992,5000,75.0,unknown
500,opel,1997,150000,100.0,yes
12800,seat,2012,90000,105.0,no
4250,volkswagen,2011,150000,60.0,no
13200,audi,2013,40000,86.0,no
3600,bmw,2003,150000,163.0,no
150,opel,1996,150000,,yes
26499,skoda,2015,20000,220.0,no
3600,peugeot,2003,150000,109.0,no
15499,volkswagen,2010,150000,116.0,yes
250,opel,1995,150000,45.0,no
5900,volkswagen,2002,90000,131.0,no
6999,seat,2003,150000,231.0,no
4950,bmw,2005,150000,177.0,no
100,volkswagen,1998,100000,75.0,unknown
4500,chrysler,2002,150000,141.0,no
9000,ford,2006,150000,226.0,no
1800,mercedes_benz,1999,150000,279.0,no
2200,mercedes_benz,2000,150000,102.0,no
5500,volkswagen,2007,60000,102.0,unknown
20950,audi,2007,150000,232.0,no
2300,nissan,2004,150000,116.0,no
2500,volkswagen,2001,5000,75.0,no
5800,chevrolet,2001,150000,273.0,no
2450,mercedes_benz,2003,150000,102.0,no
6050,volkswagen,2005,125000,116.0,no
5700,ford,2006,90000,145.0,no
450,fiat,2001,150000,,no
6390,volkswagen,2005,150000,140.0,no
375,volkswagen,2016,150000,,unknown
3500,mercedes_benz,2000,150000,193.0,no
2000,peugeot,2000,150000,149.0,unknown
850,ford,1998,100000,75.0,yes
600,audi,1997,150000,81.0,yes
3200,bmw,2000,150000,136.0,no
3550,opel,2003,150000,125.0,no
10400,sonstige_autos,1970,20000,48.0,no
1980,volkswagen,2001,150000,116.0,no
3500,fiat,2004,150000,75.0,no
5800,sonstige_autos,2002,150000,227.0,yes
8950,bmw,2007,125000,177.0,no
700,mercedes_benz,1997,150000,101.0,unknown
3500,volkswagen,1990,70000,129.0,no
11500,mercedes_benz,2004,150000,150.0,no
5250,smart,2011,40000,61.0,no
2500,ford,1999,150000,116.0,yes
950,ford,2016,150000,115.0,no
2399,smart,2006,100000,65.0,no
9400,fiat,2014,20000,69.0,no
4500,honda,2004,150000,155.0,no
8900,volkswagen,1996,150000,102.0,no
250,fiat,2000,150000,,yes
12500,audi,2007,150000,200.0,no
3950,peugeot,2005,80000,136.0,no
1300,audi,1997,150000,101.0,no
13800,volkswagen,2014,20000,110.0,no
1100,renault,2001,150000,70.0,no
3799,mercedes_benz,2001,150000,218.0,unknown
8180,volkswagen,2006,150000,,no
2000,audi,1999,150000,110.0,yes
2300,mercedes_benz,1988,150000,160.0,unknown
650,ford,2002,150000,115.0,no
13000,ford,2012,125000,116.0,no
4000,ford,2002,150000,116.0,no
10989,audi,2009,100000,160.0,no
3790,fiat,2006,70000,77.0,no
11500,bmw,2009,150000,197.0,no
3700,seat,2006,150000,140.0,no
22500,mercedes_benz,2008,60000,272.0,no
1590,bmw,2000,150000,184.0,no
5100,mercedes_benz,2002,150000,,no
4150,ford,2004,150000,116.0,no
14500,sonstige_autos,1968,5000,375.0,no
11500,audi,2006,125000,180.0,no
2100,volkswagen,1994,150000,174.0,no
120,fiat,1997,150000,,yes
750,opel,2016,150000,60.0,no
9190,volkswagen,2009,150000,110.0,no
6799,ford,2009,30000,82.0,no
9999,jaguar,2008,150000,145.0,no
599,renault,1999,150000,75.0,yes
20399,bmw,2010,150000,204.0,no
2400,volkswagen,2000,150000,116.0,no
2000,mercedes_benz,1975,60000,110.0,yes
6350,ford,2007,80000,86.0,no
850,nissan,2002,150000,90.0,no
1150,ford,1996,150000,122.0,unknown
1000,chrysler,1996,150000,163.0,no
15000,audi,2007,150000,239.0,no
6000,toyota,2007,90000,152.0,yes
290,lancia,2001,150000,60.0,unknown
500,volkswagen,1997,150000,60.0,yes
3300,renault,1984,150000,45.0,no
950,honda,1993,150000,92.0,no
1299,opel,1996,150000,60.0,no
5900,volkswagen,2006,150000,140.0,no
9000,bmw,2005,100000,150.0,no
2100,peugeot,2004,150000,,no
3599,volkswagen,2005,90000,64.0,unknown
11299,audi,2010,125000,105.0,no
1599,volkswagen,1999,150000,101.0,no
4650,volkswagen,2001,125000,150.0,no
14850,bmw,2009,50000,143.0,no
300,ford,1998,150000,90.0,yes
750,opel,1996,125000,45.0,no
4500,toyota,2006,150000,177.0,no
999,seat,2000,125000,50.0,no
3449,mazda,1998,150000,140.0,no
6200,audi,2008,150000,105.0,no
380,audi,1997,150000,,unknown
2300,bmw,1999,150000,170.0,no
26950,volkswagen,2010,150000,340.0,no
4250,audi,1999,150000,180.0,yes
3700,mercedes_benz,2001,150000,129.0,no
1050,opel,2000,150000,65.0,no
1500,bmw,1996,150000,102.0,no
7300,bmw,2006,150000,163.0,no
250,audi,1995,150000,,unknown
1000,volkswagen,1993,150000,116.0,unknown
1300,volvo,2001,150000,102.0,unknown
11000,volkswagen,2016,50000,90.0,no
6000,volkswagen,1981,5000,34.0,no
225,mini,2015,20000,136.0,no
8750,bmw,2003,150000,170.0,no
250,ford,1998,20000,115.0,unknown
2300,audi,1989,150000,136.0,unknown
150,opel,1998,150000,,no
1750,hyundai,2005,90000,58.0,no
250,ford,1995,150000,,unknown
10950,volkswagen,2008,150000,170.0,no
790,ford,2002,150000,101.0,yes
700,mazda,2002,125000,98.0,yes
300,audi,1995,150000,140.0,unknown
1450,fiat,2006,150000,60.0,no
300,mazda,2001,150000,115.0,yes
1800,chevrolet,2005,125000,122.0,no
750,volvo,1995,150000,170.0,yes
4600,smart,2008,125000,45.0,no
8200,audi,2009,150000,105.0,yes
2790,mercedes_benz,2002,150000,95.0,no
3000,mercedes_benz,2016,150000,170.0,no
150,opel,1996,150000,101.0,no
1800,skoda,2002,150000,155.0,yes
2500,alfa_romeo,2004,150000,170.0,no
1000,renault,2005,150000,120.0,no
660,honda,1996,125000,90.0,unknown
7850,audi,2003,150000,163.0,no
3000,opel,2004,150000,80.0,no
26800,volkswagen,2012,125000,,no
1150,opel,2001,150000,125.0,no
3555,fiat,2006,80000,95.0,no
1250,peugeot,1990,100000,60.0,no
1750,fiat,1995,5000,,unknown
6750,toyota,2012,40000,68.0,no
3850,bmw,2003,150000,116.0,no
3350,volkswagen,2002,150000,131.0,no
2999,audi,2000,150000,179.0,no
8333,volkswagen,2007,150000,256.0,no
6000,volkswagen,2007,150000,105.0,no
2400,bmw,2003,150000,118.0,no
8000,seat,2009,80000,125.0,unknown
13800,volkswagen,2013,50000,102.0,no
8854,volkswagen,2010,150000,170.0,no
2900,renault,2006,150000,68.0,no
13500,bmw,2004,125000,218.0,no
1450,opel,1998,150000,136.0,no
8800,bmw,1972,60000,101.0,no
5500,volkswagen,2016,150000,100.0,no
7000,hyundai,2010,60000,109.0,no
1250,fiat,1999,125000,82.0,no
6500,mercedes_benz,2004,150000,150.0,yes
1000,seat,1997,150000,60.0,no
6400,bmw,2002,125000,143.0,no
2950,volkswagen,2003,50000,54.0,no
950,chrysler,2000,150000,163.0,no
6100,suzuki,2003,40000,80.0,no
1750,volkswagen,1999,150000,115.0,no
4500,volkswagen,2006,150000,,unknown
13900,audi,2009,150000,170.0,no
53000,bmw,2015,40000,306.0,no
950,citroen,2002,150000,135.0,unknown
2700,peugeot,2016,150000,136.0,no
1700,volkswagen,2000,150000,60.0,no
9995,mazda,2008,50000,126.0,no
2150,audi,1997,150000,150.0,no
3490,smart,2006,125000,61.0,no
8150,audi,2006,150000,170.0,no
2700,audi,2000,150000,75.0,no
2600,volkswagen,1991,10000,45.0,no
450,renault,2000,150000,,unknown
4500,opel,1978,125000,90.0,no
1750,audi,1994,150000,140.0,no
1100,volkswagen,1999,150000,75.0,no
1700,volkswagen,2000,150000,105.0,no
1100,peugeot,1991,150000,75.0,unknown
6900,mercedes_benz,1992,150000,113.0,no
2500,volkswagen,1992,125000,90.0,no
750,opel,2003,150000,80.0,yes
3500,bmw,2003,150000,204.0,no
10499,chevrolet,2008,125000,150.0,no
649,mercedes_benz,1998,150000,82.0,no
2550,bmw,2002,150000,115.0,no
3700,opel,2005,50000,101.0,no
2100,volkswagen,2001,150000,60.0,no
12890,bmw,2009,125000,177.0,no
12999,audi,2007,150000,,no
24900,volkswagen,2015,20000,110.0,no
6500,ford,2010,150000,109.0,no
2750,renault,2008,125000,58.0,no
17200,ford,1959,150000,230.0,no
15550,volvo,2011,60000,114.0,no
150,opel,1996,150000,45.0,unknown
690,ford,1999,150000,,unknown
5600,bmw,2005,150000,177.0,no
3700,alfa_romeo,2007,150000,150.0,yes
7300,bmw,1997,125000,140.0,no
7450,hyundai,2010,70000,126.0,no
8250,volkswagen,2008,70000,102.0,no
500,ford,1999,150000,115.0,no
8900,bmw,2008,150000,143.0,no
3100,hyundai,2007,100000,67.0,no
5900,volkswagen,2005,150000,140.0,unknown
1750,opel,2001,150000,75.0,no
4995,volkswagen,2008,70000,69.0,no
4500,volkswagen,2000,150000,102.0,no
7490,fiat,2010,150000,120.0,no
290,volkswagen,1997,150000,60.0,unknown
1100,volkswagen,2001,150000,150.0,yes
3990,mercedes_benz,2004,150000,95.0,no
9900,volkswagen,2010,50000,105.0,no
2999,fiat,2005,80000,60.0,no
3450,opel,2005,125000,125.0,no
499,nissan,1995,150000,,no
3799,audi,1993,150000,133.0,no
2600,renault,2004,150000,150.0,no
7000,nissan,2005,125000,234.0,unknown
1000,opel,2001,150000,58.0,no
4300,volkswagen,2006,150000,150.0,no
499,rover,1999,150000,,unknown
4350,volkswagen,1991,150000,75.0,no
43500,porsche,2011,60000,239.0,no
5800,mazda,2006,125000,116.0,no
1800,volkswagen,1994,150000,68.0,no
250,opel,1999,150000,110.0,yes
6000,opel,2009,125000,116.0,no
1150,mercedes_benz,2000,150000,102.0,no
2250,jaguar,2004,150000,131.0,no
300,peugeot,1996,150000,60.0,yes
1599,chevrolet,2007,150000,94.0,no
4499,bmw,2001,150000,231.0,no
4999,mazda,1999,150000,110.0,no
17500,subaru,2002,100000,341.0,no
1150,hyundai,2000,150000,116.0,no
600,fiat,2005,150000,,unknown
1500,citroen,2003,150000,136.0,no
6000,bmw,2002,5000,272.0,unknown
300,opel,1990,150000,118.0,unknown
13500,mercedes_benz,2011,30000,116.0,no
6700,bmw,1996,150000,193.0,no
30500,audi,2012,90000,245.0,no
500,volkswagen,1999,125000,50.0,no
7000,skoda,2011,60000,60.0,no
999,alfa_romeo,2004,150000,122.0,yes
850,volkswagen,1997,100000,60.0,unknown
1500,bmw,2000,150000,150.0,no
9250,mercedes_benz,2006,150000,224.0,no
8590,bmw,2008,125000,122.0,no
1000,bmw,1999,150000,193.0,no
7899,dacia,2012,125000,105.0,no
10000,bmw,2006,150000,163.0,no
2250,renault,2004,125000,81.0,no
1750,toyota,2001,150000,105.0,unknown
5500,skoda,2007,40000,55.0,no
2500,opel,2004,125000,60.0,no
1750,volkswagen,2002,150000,50.0,no
600,volkswagen,2000,150000,60.0,no
900,nissan,1999,150000,75.0,no
2499,renault,1997,150000,114.0,no
1999,mercedes_benz,1990,150000,118.0,no
3100,volkswagen,2003,150000,116.0,no
7250,mercedes_benz,2003,150000,306.0,no
1499,renault,2003,150000,150.0,yes
9500,bmw,2009,125000,143.0,no
4600,renault,2013,150000,131.0,no
6999,audi,2004,150000,131.0,no
13800,smart,2013,10000,71.0,no
6900,mazda,2008,150000,147.0,no
250,mercedes_benz,2003,150000,,yes
6890,volkswagen,2010,150000,122.0,no
13990,nissan,2011,80000,150.0,no
200,mercedes_benz,2005,5000,,unknown
11749,volkswagen,2010,100000,160.0,no
1800,volvo,1993,150000,116.0,no
4000,seat,2006,125000,75.0,no
5500,volkswagen,2005,150000,140.0,yes
7500,mercedes_benz,2005,150000,150.0,no
5299,peugeot,2009,70000,73.0,no
1760,audi,1998,150000,165.0,no
8300,kia,2010,80000,90.0,no
12950,volkswagen,2013,20000,140.0,no
6490,audi,2006,150000,179.0,no
499,opel,2016,150000,45.0,unknown
10800,volkswagen,2008,100000,140.0,no
7880,audi,2008,150000,105.0,no
2800,ford,2005,150000,136.0,no
999,opel,1999,150000,141.0,no
150,suzuki,1995,100000,,unknown
7600,fiat,2006,125000,150.0,no
200,opel,1997,125000,138.0,unknown
1950,opel,2008,150000,75.0,no
6000,bmw,2001,150000,192.0,no
2700,skoda,1999,150000,150.0,no
650,renault,1996,150000,58.0,unknown
1000,bmw,1998,150000,200.0,yes
2400,suzuki,1996,150000,68.0,no
300,opel,1998,150000,170.0,unknown
500,rover,1997,150000,,no
27750,audi,2015,20000,179.0,no
2000,audi,1995,150000,150.0,no
1099,nissan,2001,150000,140.0,no
2690,skoda,2005,150000,75.0,no
1000,volkswagen,2006,150000,54.0,yes
12500,audi,2010,60000,102.0,no
500,skoda,2000,100000,68.0,unknown
1250,opel,1998,150000,136.0,unknown
566,peugeot,1997,150000,,no
3400,bmw,2000,150000,170.0,no
1150,mercedes_benz,1998,150000,80.0,no
5500,fiat,2012,70000,69.0,no
4900,nissan,2001,60000,140.0,unknown
1440,seat,2004,125000,50.0,no
1350,ford,2016,150000,90.0,yes
1590,renault,1999,100000,58.0,no
1400,volkswagen,2002,150000,101.0,unknown
2850,bmw,1997,150000,150.0,no
16350,dacia,2013,20000,105.0,no
650,bmw,1996,150000,101.0,no
500,renault,1998,80000,75.0,no
1650,toyota,2000,150000,68.0,no
8450,mercedes_benz,2004,150000,143.0,no
13500,sonstige_autos,1975,20000,,unknown
1950,opel,2001,90000,58.0,no
9100,mercedes_benz,2004,150000,170.0,no
150,ford,2016,150000,60.0,unknown
2500,opel,1999,90000,116.0,no
300,volkswagen,1994,150000,45.0,yes
6500,hyundai,2006,150000,150.0,no
2850,honda,1985,150000,108.0,no
2950,skoda,2006,150000,80.0,no
5900,toyota,2009,60000,69.0,unknown
12000,mercedes_benz,1992,150000,113.0,no
3300,opel,2004,150000,150.0,no
2500,audi,2003,150000,131.0,no
16900,bmw,2010,125000,184.0,no
700,volvo,2000,150000,125.0,yes
2950,peugeot,2003,150000,109.0,no
1500,alfa_romeo,1993,150000,144.0,no
749,bmw,1994,150000,102.0,no
2350,chrysler,2000,5000,141.0,unknown
1699,opel,2000,150000,,unknown
6400,audi,2009,150000,105.0,no
5800,toyota,2000,150000,,unknown
6800,volkswagen,2006,125000,105.0,no
3050,opel,2005,150000,90.0,no
3500,skoda,2006,150000,163.0,unknown
7200,skoda,2009,150000,105.0,no
2750,volkswagen,1998,100000,101.0,no
2000,volkswagen,2002,150000,75.0,unknown
9000,volkswagen,2010,40000,,unknown
16750,mercedes_benz,2009,70000,184.0,no
21000,ford,2012,30000,163.0,no
1600,volkswagen,1993,150000,174.0,unknown
22980,bmw,2011,80000,170.0,no
1800,mercedes_benz,2000,150000,197.0,no
27990,mercedes_benz,2009,150000,224.0,no
995,ford,2004,125000,69.0,unknown
1800,ford,2005,150000,86.0,no
1800,bmw,2000,150000,193.0,unknown
1500,mercedes_benz,1997,150000,170.0,no
3300,opel,2001,150000,125.0,no
11000,bmw,2002,150000,231.0,no
3100,audi,2000,150000,230.0,no
2600,volkswagen,1999,150000,90.0,no
2799,bmw,1999,150000,150.0,no
5999,audi,2005,150000,140.0,no
12499,volkswagen,2006,150000,313.0,no
1400,peugeot,2000,150000,88.0,no
650,peugeot,2002,150000,,unknown
1500,rover,2001,150000,150.0,yes
3800,skoda,2006,125000,116.0,no
16900,audi,2009,125000,211.0,no
950,ford,2002,150000,75.0,yes
18790,volkswagen,2010,150000,140.0,no
22990,audi,2008,125000,326.0,no
5700,mini,2008,150000,95.0,no
20500,mercedes_benz,2006,125000,224.0,no
750,volkswagen,2001,150000,50.0,yes
1199,mercedes_benz,1999,150000,,no
3700,peugeot,2001,100000,109.0,no
600,opel,1998,150000,101.0,yes
16900,audi,2010,150000,239.0,no
1100,bmw,1997,150000,102.0,no
9999,volkswagen,2008,150000,140.0,no
4990,mazda,2002,125000,110.0,no
14800,mercedes_benz,1967,90000,,no
250,renault,1998,150000,90.0,yes
6499,mitsubishi,2008,125000,162.0,no
4450,audi,2007,150000,105.0,yes
300,ford,1998,150000,45.0,yes
700,volkswagen,1993,100000,45.0,no
150,ford,1998,150000,60.0,unknown
4900,renault,2010,150000,68.0,no
19900,bmw,2009,125000,197.0,no
800,nissan,1993,150000,90.0,unknown
2600,mercedes_benz,2000,150000,163.0,no
1390,renault,2000,150000,58.0,no
7800,opel,2011,80000,110.0,no
600,nissan,2016,150000,,no
950,renault,2000,150000,58.0,no
4900,audi,2008,150000,179.0,no
15200,audi,2016,60000,125.0,unknown
2000,opel,1980,125000,60.0,unknown
1450,seat,2000,125000,50.0,no
1900,mazda,2005,150000,109.0,yes
7500,dacia,2013,40000,105.0,no
2600,audi,2004,150000,131.0,no
7300,mercedes_benz,2005,30000,95.0,no
400,bmw,1998,150000,155.0,no
500,opel,1998,20000,75.0,yes
3100,volkswagen,2004,150000,136.0,yes
5500,opel,2008,125000,90.0,no
2999,opel,2003,100000,60.0,no
1250,mercedes_benz,2000,150000,102.0,no
999,suzuki,2001,150000,85.0,no
1999,volkswagen,1997,150000,75.0,no
5990,toyota,2008,90000,133.0,no
1000,audi,1996,20000,125.0,unknown
350,volkswagen,1991,150000,115.0,no
3999,bmw,2002,150000,143.0,yes
3850,audi,2001,150000,179.0,no
